"event.year";"event.city";"page";"event.type";"Awarding.country";"Receiving.country";"A";"B";"C";"D";"E";"Jury.rank";"Jury.points";"Televoting.rank";"Televoting.points";"Total.pts";"event.id"
2018;"Lisbon";"voting-details";"second-semi-final";"Sweden";"Russia";14;10;15;8;6;13;;15;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Sweden";"San Marino";16;17;14;17;17;17;;17;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Sweden";"Serbia";9;16;11;15;16;16;;7;4;4;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Sweden";"Slovenia";3;5;1;14;9;3;8;8;3;11;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Sweden";"Sweden";;;;;;;;;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Sweden";"The Netherlands";8;2;16;6;2;5;6;5;6;12;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Sweden";"Ukraine";10;4;3;7;15;6;5;9;2;7;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"The-netherlands";"Australia";7;6;5;9;6;7;4;7;4;8;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"The-netherlands";"Denmark";13;14;15;10;15;14;;1;12;12;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"The-netherlands";"Georgia";17;15;13;17;17;17;;12;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"The-netherlands";"Hungary";15;9;8;15;12;12;;3;8;8;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"The-netherlands";"Latvia";5;8;2;4;4;4;7;11;;7;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"The-netherlands";"Malta";10;12;12;6;10;10;1;13;;1;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"The-netherlands";"Moldova";6;4;17;5;9;8;3;4;7;10;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"The-netherlands";"Montenegro";14;17;11;13;13;15;;15;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"The-netherlands";"Norway";2;2;4;3;2;2;10;2;10;20;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"The-netherlands";"Poland";3;5;9;8;5;6;5;6;5;10;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"The-netherlands";"Romania";8;11;10;16;3;9;2;14;;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"The-netherlands";"Russia";16;16;14;14;16;16;;16;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"The-netherlands";"San Marino";12;13;16;11;14;13;;17;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"The-netherlands";"Serbia";9;10;7;12;11;11;;10;1;1;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"The-netherlands";"Slovenia";4;3;1;7;7;3;8;8;3;11;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"The-netherlands";"Sweden";1;1;3;2;1;1;12;5;6;18;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"The-netherlands";"The Netherlands";;;;;;;;;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"The-netherlands";"Ukraine";11;7;6;1;8;5;6;9;2;8;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Ukraine";"Australia";3;3;10;6;6;5;6;12;;6;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Ukraine";"Denmark";7;13;4;12;1;7;4;2;10;14;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Ukraine";"Georgia";9;2;1;11;5;3;8;6;5;13;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Ukraine";"Hungary";16;14;14;4;9;11;;9;2;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Ukraine";"Latvia";6;1;13;1;4;2;10;10;1;11;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Ukraine";"Malta";5;9;17;13;12;13;;15;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Ukraine";"Moldova";14;15;5;14;15;14;;1;12;12;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Ukraine";"Montenegro";12;7;15;8;3;8;3;14;;3;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Ukraine";"Norway";8;11;6;10;16;10;1;3;8;9;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Ukraine";"Poland";15;17;12;9;11;15;;4;7;7;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Ukraine";"Romania";10;16;8;7;8;9;2;16;;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Ukraine";"Russia";17;12;16;15;17;17;;8;3;3;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Ukraine";"San Marino";13;10;11;17;14;16;;17;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Ukraine";"Serbia";11;5;9;16;13;12;;13;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Ukraine";"Slovenia";4;6;7;3;10;6;5;5;6;11;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Ukraine";"Sweden";2;8;3;5;7;4;7;7;4;11;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Ukraine";"The Netherlands";1;4;2;2;2;1;12;11;;12;"lisbon-2018"
2018;"Lisbon";"voting-details";"second-semi-final";"Ukraine";"Ukraine";;;;;;;;;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Albania";;;;;;;;;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Australia";14;23;19;22;25;24;;14;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Austria";15;15;11;17;12;11;;9;2;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Bulgaria";5;4;5;3;4;3;8;5;6;14;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Cyprus";1;2;2;2;2;2;10;2;10;20;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Czech Republic";9;10;9;10;8;10;1;17;;1;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Denmark";19;12;20;21;21;21;;20;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Estonia";17;21;12;12;24;13;;7;4;4;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Finland";12;25;15;23;20;20;;11;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"France";3;3;6;5;5;4;7;6;5;12;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Germany";4;5;3;4;6;5;6;3;8;14;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Hungary";22;24;16;24;11;19;;23;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Ireland";25;11;18;11;15;12;;4;7;7;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Israel";6;8;4;6;3;6;5;10;1;6;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Italy";2;1;1;1;1;1;12;1;12;24;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Lithuania";18;20;14;13;17;16;;15;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Moldova";10;7;8;7;10;9;2;22;;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Norway";23;19;22;18;22;25;;13;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Portugal";16;22;13;19;14;17;;24;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Serbia";8;6;10;9;9;8;3;16;;3;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Slovenia";21;17;17;14;16;18;;19;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Spain";13;13;23;15;18;14;;25;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Sweden";7;9;7;8;7;7;4;21;;4;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"The Netherlands";24;18;25;25;13;22;;12;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"Ukraine";20;16;24;16;23;23;;18;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Albania";"United Kingdom";11;14;21;20;19;15;;8;3;3;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Albania";15;12;24;14;9;17;;23;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Australia";25;21;8;5;7;9;2;21;;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Austria";18;9;7;10;8;10;1;5;6;7;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Bulgaria";7;23;22;13;4;11;;11;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Cyprus";5;4;23;3;2;4;7;1;12;19;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Czech Republic";6;2;9;11;11;5;6;3;8;14;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Denmark";11;20;18;19;16;20;;14;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Estonia";13;17;4;12;22;13;;9;2;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Finland";22;22;16;18;23;24;;16;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"France";3;11;13;9;13;7;4;6;5;9;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Germany";4;13;12;7;10;6;5;12;;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Hungary";20;24;26;25;15;25;;18;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Ireland";14;5;17;23;25;16;;17;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Israel";2;3;3;4;3;3;8;2;10;18;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Italy";17;26;25;26;14;22;;8;3;3;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Lithuania";16;8;5;21;18;14;;13;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Moldova";12;1;1;1;6;2;10;10;1;11;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Norway";9;10;14;6;21;12;;4;7;7;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Portugal";10;16;6;16;17;15;;26;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Serbia";26;14;21;22;19;21;;20;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Slovenia";24;18;19;24;20;26;;25;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Spain";23;19;15;20;26;23;;19;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Sweden";1;6;2;2;1;1;12;24;;12;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"The Netherlands";8;25;11;8;5;8;3;15;;3;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"Ukraine";19;7;20;17;24;19;;7;4;4;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Armenia";"United Kingdom";21;15;10;15;12;18;;22;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Albania";13;13;6;19;8;14;;23;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Australia";;;;;;;;;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Austria";17;4;5;3;22;6;5;13;;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Bulgaria";22;18;24;7;23;20;;19;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Cyprus";5;9;22;10;9;11;;4;7;7;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Czech Republic";18;17;25;24;1;10;1;8;3;4;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Denmark";15;6;15;16;6;13;;2;10;10;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Estonia";10;3;1;9;20;3;8;11;;8;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Finland";23;20;19;13;21;24;;7;4;4;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"France";16;12;21;21;14;22;;18;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Germany";3;2;3;2;7;2;10;9;2;12;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Hungary";24;11;16;14;12;19;;15;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Ireland";8;7;23;5;3;7;4;3;8;12;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Israel";9;8;10;4;4;5;6;1;12;18;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Italy";12;15;17;8;5;12;;17;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Lithuania";1;22;4;25;19;8;3;20;;3;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Moldova";14;5;9;6;18;9;2;6;5;7;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Norway";11;14;13;11;10;16;;10;1;1;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Portugal";6;24;20;20;24;18;;24;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Serbia";20;21;11;18;17;23;;21;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Slovenia";25;23;18;22;25;25;;14;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Spain";2;25;2;17;13;4;7;25;;7;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Sweden";4;1;8;1;2;1;12;12;;12;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"The Netherlands";7;16;12;23;15;17;;22;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"Ukraine";21;10;7;12;16;15;;16;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Australia";"United Kingdom";19;19;14;15;11;21;;5;6;6;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Albania";3;6;5;8;4;4;7;9;2;9;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Australia";9;14;16;19;6;14;;14;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Austria";;;;;;;;;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Bulgaria";13;10;2;10;3;5;6;13;;6;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Cyprus";19;8;18;2;23;12;;10;1;1;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Czech Republic";7;13;9;4;8;8;3;1;12;15;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Denmark";21;24;24;20;24;25;;6;5;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Estonia";5;9;7;9;10;9;2;16;;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Finland";24;19;13;22;20;21;;24;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"France";11;18;21;15;18;18;;21;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Germany";6;7;4;1;1;2;10;5;6;16;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Hungary";20;21;12;23;14;19;;8;3;3;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Ireland";10;5;10;6;5;7;4;7;4;8;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Israel";4;1;1;3;2;1;12;4;7;19;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Italy";8;17;17;11;7;13;;2;10;10;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Lithuania";23;11;14;21;13;16;;15;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Moldova";25;20;23;24;15;23;;12;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Norway";15;12;15;17;16;17;;17;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Portugal";16;4;6;14;11;11;;25;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Serbia";17;25;25;25;25;24;;3;8;8;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Slovenia";14;3;3;12;9;6;5;20;;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Spain";12;16;20;7;17;15;;23;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Sweden";2;2;8;5;12;3;8;18;;8;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"The Netherlands";1;23;11;16;21;10;1;11;;1;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"Ukraine";22;22;22;13;22;22;;22;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Austria";"United Kingdom";18;15;19;18;19;20;;19;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Albania";1;2;1;4;3;1;12;19;;12;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Australia";26;9;22;21;13;19;;23;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Austria";14;12;11;20;8;12;;15;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Bulgaria";6;4;8;10;6;6;5;10;1;6;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Cyprus";3;24;5;7;9;7;4;2;10;14;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Czech Republic";13;8;23;18;17;16;;5;6;6;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Denmark";25;17;18;25;22;24;;13;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Estonia";19;14;4;6;7;8;3;11;;3;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Finland";12;18;14;9;23;15;;22;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"France";21;20;21;15;19;21;;12;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Germany";10;16;13;5;10;9;2;8;3;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Hungary";2;3;7;2;1;3;8;17;;8;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Ireland";22;22;24;22;25;26;;20;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Israel";11;10;12;12;12;10;1;1;12;13;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Italy";15;23;9;24;14;18;;6;5;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Lithuania";24;13;20;11;20;20;;16;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Moldova";4;5;6;3;2;4;7;7;4;11;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Norway";17;6;25;16;18;13;;4;7;7;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Portugal";16;26;26;17;26;23;;26;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Serbia";5;1;3;1;4;2;10;21;;10;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Slovenia";7;11;15;13;24;11;;25;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Spain";18;15;10;14;11;14;;24;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Sweden";8;21;17;19;15;17;;9;2;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"The Netherlands";23;25;16;26;21;25;;14;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"Ukraine";9;7;2;8;5;5;6;3;8;14;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Azerbaijan";"United Kingdom";20;19;19;23;16;22;;18;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Albania";4;7;5;2;2;4;7;24;;7;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Australia";6;8;22;24;4;9;2;21;;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Austria";3;1;2;5;5;2;10;12;;10;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Bulgaria";20;13;13;25;21;20;;10;1;1;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Cyprus";1;3;1;1;1;1;12;8;3;15;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Czech Republic";13;2;7;9;16;5;6;6;5;11;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Denmark";12;14;6;3;13;8;3;4;7;10;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Estonia";16;17;9;8;11;14;;16;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Finland";25;22;26;23;26;25;;23;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"France";18;4;21;10;10;11;;15;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Germany";17;15;15;18;17;18;;14;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Hungary";26;26;23;26;25;26;;9;2;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Ireland";5;10;19;20;9;12;;17;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Israel";23;16;10;14;23;17;;3;8;8;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Italy";19;12;25;15;19;19;;7;4;4;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Lithuania";7;5;17;6;8;6;5;11;;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Moldova";21;20;14;22;20;22;;5;6;6;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Norway";2;6;4;4;3;3;8;2;10;18;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Portugal";24;25;24;16;24;24;;25;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Serbia";22;23;16;17;22;23;;20;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Slovenia";8;19;3;7;12;7;4;18;;4;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Spain";15;24;18;13;18;21;;26;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Sweden";9;9;12;11;7;10;1;13;;1;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"The Netherlands";10;11;11;21;6;13;;19;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"Ukraine";14;18;8;19;15;15;;1;12;12;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belarus";"United Kingdom";11;21;20;12;14;16;;22;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belgium";"Albania";11;3;13;10;6;9;2;13;;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belgium";"Australia";16;20;15;26;25;21;;21;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belgium";"Austria";1;1;1;1;1;1;12;8;3;15;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belgium";"Bulgaria";17;12;22;21;18;18;;16;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belgium";"Cyprus";2;6;10;9;20;7;4;4;7;11;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belgium";"Czech Republic";4;5;7;6;4;4;7;10;1;8;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belgium";"Denmark";12;9;21;22;26;15;;6;5;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belgium";"Estonia";13;18;6;12;7;12;;12;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"grand-final";"Belgium";"Finland";15;24;17;16;19;20;;23;;;"lisbon-2018"
